
Iteratia 9217 : 	x0 = 13.984804272080792		delta = 1.6536938010136197e-06
Iteratia 9218 : 	x0 = 13.984802618385894		delta = 1.6536948976337445e-06
Iteratia 9219 : 	x0 = 13.9848009646899		delta = 1.653695994255133e-06
Iteratia 9220 : 	x0 = 13.984799310992809		delta = 1.6536970908786063e-06
Iteratia 9221 : 	x0 = 13.98479765729462		delta = 1.6536981875030455e-06
Iteratia 9222 : 	x0 = 13.984796003595337		delta = 1.653699284129344e-06
Iteratia 9223 : 	x0 = 13.984794349894957		delta = 1.6537003807577276e-06
Iteratia 9224 : 	x0 = 13.984792696193479		delta = 1.6537014773873752e-06
Iteratia 9225 : 	x0 = 13.984791042490905		delta = 1.6537025740186588e-06
Iteratia 9226 : 	x0 = 13.984789388787235		delta = 1.6537036706512812e-06
Iteratia 9227 : 	x0 = 13.984787735082467		delta = 1.6537047672858393e-06
Iteratia 9228 : 	x0 = 13.984786081376603		delta = 1.6537058639213626e-06
Iteratia 9229 : 	x0 = 13.984784427669643		delta = 1.6537069605593429e-06
Iteratia 9230 : 	x0 = 13.984782773961586		delta = 1.653708057198289e-06
Iteratia 9231 : 	x0 = 13.984781120252432		delta = 1.6537091538390958e-06
Iteratia 9232 : 	x0 = 13.984779466542182		delta = 1.6537102504814644e-06
Iteratia 9233 : 	x0 = 13.984777812830835		delta = 1.6537113471253216e-06
Iteratia 9234 : 	x0 = 13.984776159118391		delta = 1.653712443770889e-06
Iteratia 9235 : 	x0 = 13.98477450540485		delta = 1.6537135404182434e-06
Iteratia 9236 : 	x0 = 13.984772851690213		delta = 1.6537146370673076e-06
Iteratia 9237 : 	x0 = 13.98477119797448		delta = 1.6537157337174125e-06
Iteratia 9238 : 	x0 = 13.984769544257649		delta = 1.6537168303694544e-06
Iteratia 9239 : 	x0 = 13.984767890539722		delta = 1.6537179270229064e-06
Iteratia 9240 : 	x0 = 13.984766236820699		delta = 1.6537190236784446e-06
Iteratia 9241 : 	x0 = 13.984764583100578		delta = 1.6537201203352468e-06
Iteratia 9242 : 	x0 = 13.984762929379361		delta = 1.6537212169936103e-06
Iteratia 9243 : 	x0 = 13.984761275657048		delta = 1.6537223136533882e-06
Iteratia 9244 : 	x0 = 13.984759621933637		delta = 1.653723410315101e-06
Iteratia 9245 : 	x0 = 13.98475796820913		delta = 1.6537245069783e-06
Iteratia 9246 : 	x0 = 13.984756314483526		delta = 1.6537256036429138e-06
Iteratia 9247 : 	x0 = 13.984754660756826		delta = 1.6537267003095355e-06
Iteratia 9248 : 	x0 = 13.98475300702903		delta = 1.653727796977422e-06
Iteratia 9249 : 	x0 = 13.984751353300135		delta = 1.6537288936470212e-06
Iteratia 9250 : 	x0 = 13.984749699570145		delta = 1.6537299903184798e-06
Iteratia 9251 : 	x0 = 13.984748045839059		delta = 1.6537310869908293e-06
Iteratia 9252 : 	x0 = 13.984746392106874		delta = 1.6537321836655626e-06
Iteratia 9253 : 	x0 = 13.984744738373594		delta = 1.6537332803414101e-06
Iteratia 9254 : 	x0 = 13.984743084639216		delta = 1.653734377019193e-06
Iteratia 9255 : 	x0 = 13.984741430903743		delta = 1.6537354736982378e-06
Iteratia 9256 : 	x0 = 13.984739777167173		delta = 1.6537365703788472e-06
Iteratia 9257 : 	x0 = 13.984738123429505		delta = 1.6537376670614659e-06
Iteratia 9258 : 	x0 = 13.984736469690741		delta = 1.6537387637454966e-06
Iteratia 9259 : 	x0 = 13.984734815950882		delta = 1.6537398604309417e-06
Iteratia 9260 : 	x0 = 13.984733162209924		delta = 1.6537409571183978e-06
Iteratia 9261 : 	x0 = 13.98473150846787		delta = 1.6537420538066677e-06
Iteratia 9262 : 	x0 = 13.98472985472472		delta = 1.653743150497621e-06
Iteratia 9263 : 	x0 = 13.984728200980472		delta = 1.653744247189314e-06
Iteratia 9264 : 	x0 = 13.984726547235129		delta = 1.6537453438829435e-06
Iteratia 9265 : 	x0 = 13.984724893488687		delta = 1.653746440578285e-06
Iteratia 9266 : 	x0 = 13.98472323974115		delta = 1.6537475372748144e-06
Iteratia 9267 : 	x0 = 13.984721585992517		delta = 1.653748633973281e-06
Iteratia 9268 : 	x0 = 13.984719932242786		delta = 1.653749730673384e-06
Iteratia 9269 : 	x0 = 13.98471827849196		delta = 1.6537508273748995e-06
Iteratia 9270 : 	x0 = 13.984716624740035		delta = 1.6537519240782763e-06
Iteratia 9271 : 	x0 = 13.984714970987014		delta = 1.6537530207826919e-06
Iteratia 9272 : 	x0 = 13.984713317232897		delta = 1.653754117489417e-06
Iteratia 9273 : 	x0 = 13.984711663477682		delta = 1.6537552141971832e-06
Iteratia 9274 : 	x0 = 13.984710009721372		delta = 1.6537563109069574e-06
Iteratia 9275 : 	x0 = 13.984708355963964		delta = 1.6537574076179962e-06
Iteratia 9276 : 	x0 = 13.98470670220546		delta = 1.6537585043307467e-06
Iteratia 9277 : 	x0 = 13.984705048445859		delta = 1.653759601045208e-06
Iteratia 9278 : 	x0 = 13.98470339468516		delta = 1.6537606977612336e-06
Iteratia 9279 : 	x0 = 13.984701740923366		delta = 1.6537617944787456e-06
Iteratia 9280 : 	x0 = 13.984700087160475		delta = 1.653762891198119e-06
Iteratia 9281 : 	x0 = 13.984698433396487		delta = 1.653763987918979e-06
Iteratia 9282 : 	x0 = 13.984696779631403		delta = 1.653765084641253e-06
Iteratia 9283 : 	x0 = 13.98469512586522		delta = 1.65376618136509e-06
Iteratia 9284 : 	x0 = 13.984693472097943		delta = 1.6537672780907859e-06
Iteratia 9285 : 	x0 = 13.984691818329567		delta = 1.6537683748178965e-06
Iteratia 9286 : 	x0 = 13.984690164560096		delta = 1.653769471547091e-06
Iteratia 9287 : 	x0 = 13.984688510789528		delta = 1.653770568277102e-06
Iteratia 9288 : 	x0 = 13.984686857017863		delta = 1.653771665009124e-06
Iteratia 9289 : 	x0 = 13.984685203245101		delta = 1.6537727617430058e-06
Iteratia 9290 : 	x0 = 13.984683549471242		delta = 1.6537738584780031e-06
Iteratia 9291 : 	x0 = 13.984681895696287		delta = 1.6537749552147852e-06
Iteratia 9292 : 	x0 = 13.984680241920236		delta = 1.6537760519531312e-06
Iteratia 9293 : 	x0 = 13.984678588143087		delta = 1.6537771486934126e-06
Iteratia 9294 : 	x0 = 13.984676934364842		delta = 1.6537782454349566e-06
Iteratia 9295 : 	x0 = 13.984675280585499		delta = 1.6537793421782138e-06
Iteratia 9296 : 	x0 = 13.98467362680506		delta = 1.6537804389228084e-06
Iteratia 9297 : 	x0 = 13.984671973023525		delta = 1.6537815356694133e-06
Iteratia 9298 : 	x0 = 13.984670319240893		delta = 1.6537826324173577e-06
Iteratia 9299 : 	x0 = 13.984668665457164		delta = 1.6537837291667894e-06
Iteratia 9300 : 	x0 = 13.984667011672338		delta = 1.653784825918232e-06
Iteratia 9301 : 	x0 = 13.984665357886415		delta = 1.6537859226710865e-06
Iteratia 9302 : 	x0 = 13.984663704099395		delta = 1.6537870194255034e-06
Iteratia 9303 : 	x0 = 13.984662050311279		delta = 1.6537881161811842e-06
Iteratia 9304 : 	x0 = 13.984660396522067		delta = 1.653789212938726e-06
Iteratia 9305 : 	x0 = 13.984658742731757		delta = 1.6537903096979808e-06
Iteratia 9306 : 	x0 = 13.98465708894035		delta = 1.6537914064590956e-06
Iteratia 9307 : 	x0 = 13.984655435147847		delta = 1.6537925032215488e-06
Iteratia 9308 : 	x0 = 13.984653781354247		delta = 1.6537935999857135e-06
Iteratia 9309 : 	x0 = 13.98465212755955		delta = 1.6537946967510677e-06
Iteratia 9310 : 	x0 = 13.984650473763756		delta = 1.653795793517984e-06
Iteratia 9311 : 	x0 = 13.984648819966866		delta = 1.653796890286911e-06
Iteratia 9312 : 	x0 = 13.984647166168878		delta = 1.6537979870576996e-06
Iteratia 9313 : 	x0 = 13.984645512369795		delta = 1.653799083829378e-06
Iteratia 9314 : 	x0 = 13.984643858569614		delta = 1.6538001806031423e-06
Iteratia 9315 : 	x0 = 13.984642204768337		delta = 1.6538012773781693e-06
Iteratia 9316 : 	x0 = 13.984640550965963		delta = 1.653802374155356e-06
Iteratia 9317 : 	x0 = 13.984638897162492		delta = 1.6538034709333607e-06
Iteratia 9318 : 	x0 = 13.984637243357925		delta = 1.6538045677132999e-06
Iteratia 9319 : 	x0 = 13.98463558955226		delta = 1.6538056644952497e-06
Iteratia 9320 : 	x0 = 13.9846339357455		delta = 1.6538067612782387e-06
Iteratia 9321 : 	x0 = 13.98463228193764		delta = 1.6538078580630145e-06
Iteratia 9322 : 	x0 = 13.984630628128686		delta = 1.6538089548492774e-06
Iteratia 9323 : 	x0 = 13.984628974318634		delta = 1.6538100516375516e-06
Iteratia 9324 : 	x0 = 13.984627320507485		delta = 1.6538111484272379e-06
Iteratia 9325 : 	x0 = 13.98462566669524		delta = 1.6538122452183376e-06
Iteratia 9326 : 	x0 = 13.984624012881898		delta = 1.6538133420110759e-06
Iteratia 9327 : 	x0 = 13.98462235906746		delta = 1.6538144388056e-06
Iteratia 9328 : 	x0 = 13.984620705251924		delta = 1.6538155356014631e-06
Iteratia 9329 : 	x0 = 13.984619051435292		delta = 1.6538166323994094e-06
Iteratia 9330 : 	x0 = 13.984617397617562		delta = 1.6538177291983226e-06
Iteratia 9331 : 	x0 = 13.984615743798736		delta = 1.6538188259991706e-06
Iteratia 9332 : 	x0 = 13.984614089978813		delta = 1.6538199228015073e-06
Iteratia 9333 : 	x0 = 13.984612436157793		delta = 1.6538210196056293e-06
Iteratia 9334 : 	x0 = 13.984610782335677		delta = 1.6538221164113894e-06
Iteratia 9335 : 	x0 = 13.984609128512464		delta = 1.6538232132184883e-06
Iteratia 9336 : 	x0 = 13.984607474688154		delta = 1.6538243100275223e-06
Iteratia 9337 : 	x0 = 13.984605820862747		delta = 1.6538254068375974e-06
Iteratia 9338 : 	x0 = 13.984604167036244		delta = 1.6538265036496822e-06
Iteratia 9339 : 	x0 = 13.984602513208642		delta = 1.653827600463628e-06
Iteratia 9340 : 	x0 = 13.984600859379945		delta = 1.6538286972785385e-06
Iteratia 9341 : 	x0 = 13.98459920555015		delta = 1.6538297940953859e-06
Iteratia 9342 : 	x0 = 13.98459755171926		delta = 1.6538308909140936e-06
Iteratia 9343 : 	x0 = 13.984595897887273		delta = 1.6538319877338414e-06
Iteratia 9344 : 	x0 = 13.984594244054188		delta = 1.653833084555452e-06
Iteratia 9345 : 	x0 = 13.984592590220007		delta = 1.6538341813786986e-06
Iteratia 9346 : 	x0 = 13.984590936384729		delta = 1.6538352782038067e-06
Iteratia 9347 : 	x0 = 13.984589282548354		delta = 1.6538363750303275e-06
Iteratia 9348 : 	x0 = 13.984587628710882		delta = 1.6538374718582619e-06
Iteratia 9349 : 	x0 = 13.984585974872314		delta = 1.653838568687684e-06
Iteratia 9350 : 	x0 = 13.984584321032647		delta = 1.6538396655191166e-06
Iteratia 9351 : 	x0 = 13.984582667191885		delta = 1.653840762351962e-06
Iteratia 9352 : 	x0 = 13.984581013350025		delta = 1.6538418591861476e-06
Iteratia 9353 : 	x0 = 13.98457935950707		delta = 1.6538429560224903e-06
Iteratia 9354 : 	x0 = 13.984577705663016		delta = 1.6538440528595763e-06
Iteratia 9355 : 	x0 = 13.984576051817866		delta = 1.6538451496992684e-06
Iteratia 9356 : 	x0 = 13.98457439797162		delta = 1.6538462465398535e-06
Iteratia 9357 : 	x0 = 13.984572744124277		delta = 1.6538473433822993e-06
Iteratia 9358 : 	x0 = 13.984571090275837		delta = 1.653848440226382e-06
Iteratia 9359 : 	x0 = 13.9845694364263		delta = 1.653849537071729e-06
Iteratia 9360 : 	x0 = 13.984567782575667		delta = 1.6538506339192356e-06
Iteratia 9361 : 	x0 = 13.984566128723936		delta = 1.6538517307680067e-06
Iteratia 9362 : 	x0 = 13.984564474871108		delta = 1.6538528276182644e-06
Iteratia 9363 : 	x0 = 13.984562821017184		delta = 1.653853924470534e-06
Iteratia 9364 : 	x0 = 13.984561167162163		delta = 1.6538550213242154e-06
Iteratia 9365 : 	x0 = 13.984559513306044		delta = 1.6538561181793863e-06
Iteratia 9366 : 	x0 = 13.98455785944883		delta = 1.6538572150364917e-06
Iteratia 9367 : 	x0 = 13.984556205590517		delta = 1.6538583118945636e-06
Iteratia 9368 : 	x0 = 13.984554551731108		delta = 1.6538594087549443e-06
Iteratia 9369 : 	x0 = 13.984552897870602		delta = 1.6538605056163644e-06
Iteratia 9370 : 	x0 = 13.984551244009		delta = 1.6538616024797203e-06
Iteratia 9371 : 	x0 = 13.9845495901463		delta = 1.6538626993446398e-06
Iteratia 9372 : 	x0 = 13.984547936282503		delta = 1.6538637962108224e-06
Iteratia 9373 : 	x0 = 13.98454628241761		delta = 1.653864893079016e-06
Iteratia 9374 : 	x0 = 13.98454462855162		delta = 1.653865989948697e-06
Iteratia 9375 : 	x0 = 13.984542974684533		delta = 1.653867086819867e-06
Iteratia 9376 : 	x0 = 13.98454132081635		delta = 1.6538681836926005e-06
Iteratia 9377 : 	x0 = 13.98453966694707		delta = 1.65386928056697e-06
Iteratia 9378 : 	x0 = 13.984538013076692		delta = 1.6538703774429779e-06
Iteratia 9379 : 	x0 = 13.984536359205219		delta = 1.6538714743209213e-06
Iteratia 9380 : 	x0 = 13.984534705332647		delta = 1.6538725711997559e-06
Iteratia 9381 : 	x0 = 13.98453305145898		delta = 1.653873668080675e-06
Iteratia 9382 : 	x0 = 13.984531397584215		delta = 1.6538747649633809e-06
Iteratia 9383 : 	x0 = 13.984529743708354		delta = 1.6538758618471271e-06
Iteratia 9384 : 	x0 = 13.984528089831395		delta = 1.6538769587328095e-06
Iteratia 9385 : 	x0 = 13.98452643595334		delta = 1.6538780556204271e-06
Iteratia 9386 : 	x0 = 13.984524782074187		delta = 1.6538791525090851e-06
Iteratia 9387 : 	x0 = 13.984523128193938		delta = 1.6538802493996043e-06
Iteratia 9388 : 	x0 = 13.984521474312592		delta = 1.653881346291538e-06
Iteratia 9389 : 	x0 = 13.98451982043015		delta = 1.653882443185406e-06
Iteratia 9390 : 	x0 = 13.984518166546609		delta = 1.6538835400803897e-06
Iteratia 9391 : 	x0 = 13.984516512661973		delta = 1.65388463697716e-06
Iteratia 9392 : 	x0 = 13.984514858776238		delta = 1.6538857338758663e-06
Iteratia 9393 : 	x0 = 13.984513204889408		delta = 1.6538868307755373e-06
Iteratia 9394 : 	x0 = 13.98451155100148		delta = 1.6538879276773694e-06
Iteratia 9395 : 	x0 = 13.984509897112456		delta = 1.6538890245809866e-06
Iteratia 9396 : 	x0 = 13.984508243222335		delta = 1.6538901214855712e-06
Iteratia 9397 : 	x0 = 13.984506589331117		delta = 1.6538912183920904e-06
Iteratia 9398 : 	x0 = 13.984504935438801		delta = 1.6538923153000986e-06
Iteratia 9399 : 	x0 = 13.98450328154539		delta = 1.6538934122100421e-06
Iteratia 9400 : 	x0 = 13.98450162765088		delta = 1.6538945091208772e-06
Iteratia 9401 : 	x0 = 13.984499973755275		delta = 1.6538956060337213e-06
Iteratia 9402 : 	x0 = 13.984498319858572		delta = 1.6538967029485037e-06
Iteratia 9403 : 	x0 = 13.984496665960773		delta = 1.6538977998641753e-06
Iteratia 9404 : 	x0 = 13.984495012061876		delta = 1.6538988967818584e-06
Iteratia 9405 : 	x0 = 13.984493358161883		delta = 1.6538999937015515e-06
Iteratia 9406 : 	x0 = 13.984491704260792		delta = 1.6539010906220617e-06
Iteratia 9407 : 	x0 = 13.984490050358605		delta = 1.653902187544657e-06
Iteratia 9408 : 	x0 = 13.98448839645532		delta = 1.6539032844685166e-06
Iteratia 9409 : 	x0 = 13.98448674255094		delta = 1.6539043813945357e-06
Iteratia 9410 : 	x0 = 13.984485088645462		delta = 1.6539054783214462e-06
Iteratia 9411 : 	x0 = 13.984483434738886		delta = 1.65390657525074e-06
Iteratia 9412 : 	x0 = 13.984481780831214		delta = 1.653907672181073e-06
Iteratia 9413 : 	x0 = 13.984480126922444		delta = 1.653908769113268e-06
Iteratia 9414 : 	x0 = 13.984478473012578		delta = 1.6539098660468765e-06
Iteratia 9415 : 	x0 = 13.984476819101614		delta = 1.6539109629819735e-06
Iteratia 9416 : 	x0 = 13.984475165189554		delta = 1.653912059918558e-06
Iteratia 9417 : 	x0 = 13.984473511276397		delta = 1.6539131568571538e-06
Iteratia 9418 : 	x0 = 13.984471857362143		delta = 1.6539142537975358e-06
Iteratia 9419 : 	x0 = 13.984470203446792		delta = 1.653915350739033e-06
Iteratia 9420 : 	x0 = 13.984468549530344		delta = 1.6539164476823918e-06
Iteratia 9421 : 	x0 = 13.9844668956128		delta = 1.653917544627239e-06
Iteratia 9422 : 	x0 = 13.984465241694158		delta = 1.653918641573499e-06
Iteratia 9423 : 	x0 = 13.98446358777442		delta = 1.6539197385218453e-06
Iteratia 9424 : 	x0 = 13.984461933853584		delta = 1.6539208354713807e-06
Iteratia 9425 : 	x0 = 13.984460279931652		delta = 1.653921932422554e-06
Iteratia 9426 : 	x0 = 13.984458626008623		delta = 1.6539230293755881e-06
Iteratia 9427 : 	x0 = 13.984456972084496		delta = 1.6539241263301108e-06
Iteratia 9428 : 	x0 = 13.984455318159274		delta = 1.6539252232860471e-06
Iteratia 9429 : 	x0 = 13.984453664232953		delta = 1.6539263202436214e-06
Iteratia 9430 : 	x0 = 13.984452010305537		delta = 1.6539274172029063e-06
Iteratia 9431 : 	x0 = 13.984450356377023		delta = 1.6539285141637554e-06
Iteratia 9432 : 	x0 = 13.984448702447411		delta = 1.6539296111264657e-06
Iteratia 9433 : 	x0 = 13.984447048516703		delta = 1.653930708090738e-06
Iteratia 9434 : 	x0 = 13.984445394584897		delta = 1.6539318050564243e-06
Iteratia 9435 : 	x0 = 13.984443740651995		delta = 1.6539329020235235e-06
Iteratia 9436 : 	x0 = 13.984442086717996		delta = 1.6539339989921865e-06
Iteratia 9437 : 	x0 = 13.9844404327829		delta = 1.6539350959627102e-06
Iteratia 9438 : 	x0 = 13.984438778846707		delta = 1.6539361929351711e-06
Iteratia 9439 : 	x0 = 13.984437124909418		delta = 1.6539372899085216e-06
Iteratia 9440 : 	x0 = 13.98443547097103		delta = 1.6539383868838842e-06
Iteratia 9441 : 	x0 = 13.984433817031547		delta = 1.653939483860809e-06
Iteratia 9442 : 	x0 = 13.984432163090966		delta = 1.6539405808391483e-06
Iteratia 9443 : 	x0 = 13.98443050914929		delta = 1.6539416778192734e-06
Iteratia 9444 : 	x0 = 13.984428855206515		delta = 1.6539427748010373e-06
Iteratia 9445 : 	x0 = 13.984427201262642		delta = 1.6539438717845121e-06
Iteratia 9446 : 	x0 = 13.984425547317674		delta = 1.6539449687692508e-06
Iteratia 9447 : 	x0 = 13.984423893371607		delta = 1.6539460657557025e-06
Iteratia 9448 : 	x0 = 13.984422239424445		delta = 1.653947162743567e-06
Iteratia 9449 : 	x0 = 13.984420585476185		delta = 1.6539482597335176e-06
Iteratia 9450 : 	x0 = 13.984418931526829		delta = 1.6539493567249567e-06
Iteratia 9451 : 	x0 = 13.984417277576375		delta = 1.6539504537178093e-06
Iteratia 9452 : 	x0 = 13.984415623624825		delta = 1.6539515507120747e-06
Iteratia 9453 : 	x0 = 13.984413969672177		delta = 1.6539526477083525e-06
Iteratia 9454 : 	x0 = 13.984412315718432		delta = 1.6539537447060427e-06
Iteratia 9455 : 	x0 = 13.98441066176359		delta = 1.6539548417051468e-06
Iteratia 9456 : 	x0 = 13.98440900780765		delta = 1.6539559387062612e-06
Iteratia 9457 : 	x0 = 13.984407353850616		delta = 1.6539570357087888e-06
Iteratia 9458 : 	x0 = 13.984405699892482		delta = 1.6539581327126566e-06
Iteratia 9459 : 	x0 = 13.984404045933253		delta = 1.6539592297187593e-06
Iteratia 9460 : 	x0 = 13.984402391972926		delta = 1.6539603267259767e-06
Iteratia 9461 : 	x0 = 13.984400738011503		delta = 1.6539614237348315e-06
Iteratia 9462 : 	x0 = 13.984399084048983		delta = 1.6539625207451749e-06
Iteratia 9463 : 	x0 = 13.984397430085364		delta = 1.6539636177573796e-06
Iteratia 9464 : 	x0 = 13.98439577612065		delta = 1.653964714771072e-06
Iteratia 9465 : 	x0 = 13.984394122154837		delta = 1.6539658117862534e-06
Iteratia 9466 : 	x0 = 13.984392468187929		delta = 1.653966908803221e-06
Iteratia 9467 : 	x0 = 13.984390814219923		delta = 1.6539680058217522e-06
Iteratia 9468 : 	x0 = 13.98438916025082		delta = 1.653969102841772e-06
Iteratia 9469 : 	x0 = 13.98438750628062		delta = 1.6539701998636534e-06
Iteratia 9470 : 	x0 = 13.984385852309323		delta = 1.6539712968869481e-06
Iteratia 9471 : 	x0 = 13.98438419833693		delta = 1.6539723939118048e-06
Iteratia 9472 : 	x0 = 13.984382544363438		delta = 1.6539734909382257e-06
Iteratia 9473 : 	x0 = 13.98438089038885		delta = 1.653974587966433e-06
Iteratia 9474 : 	x0 = 13.984379236413165		delta = 1.6539756849962033e-06
Iteratia 9475 : 	x0 = 13.984377582436384		delta = 1.6539767820277607e-06
Iteratia 9476 : 	x0 = 13.984375928458505		delta = 1.653977879060284e-06
Iteratia 9477 : 	x0 = 13.984374274479528		delta = 1.6539789760948928e-06
Iteratia 9478 : 	x0 = 13.984372620499455		delta = 1.6539800731313623e-06
Iteratia 9479 : 	x0 = 13.984370966518284		delta = 1.6539811701687246e-06
Iteratia 9480 : 	x0 = 13.984369312536018		delta = 1.6539822672081707e-06
Iteratia 9481 : 	x0 = 13.984367658552653		delta = 1.6539833642489573e-06
Iteratia 9482 : 	x0 = 13.984366004568193		delta = 1.6539844612916796e-06
Iteratia 9483 : 	x0 = 13.984364350582634		delta = 1.6539855583355922e-06
Iteratia 9484 : 	x0 = 13.984362696595978		delta = 1.6539866553816645e-06
Iteratia 9485 : 	x0 = 13.984361042608226		delta = 1.6539877524288507e-06
Iteratia 9486 : 	x0 = 13.984359388619376		delta = 1.6539888494779003e-06
Iteratia 9487 : 	x0 = 13.98435773462943		delta = 1.653989946528587e-06
Iteratia 9488 : 	x0 = 13.984356080638387		delta = 1.6539910435804638e-06
Iteratia 9489 : 	x0 = 13.984354426646245		delta = 1.6539921406345003e-06
Iteratia 9490 : 	x0 = 13.984352772653008		delta = 1.6539932376892774e-06
Iteratia 9491 : 	x0 = 13.984351118658672		delta = 1.6539943347465898e-06
Iteratia 9492 : 	x0 = 13.984349464663241		delta = 1.6539954318047931e-06
Iteratia 9493 : 	x0 = 13.984347810666712		delta = 1.6539965288651568e-06
Iteratia 9494 : 	x0 = 13.984346156669087		delta = 1.653997625926859e-06
Iteratia 9495 : 	x0 = 13.984344502670364		delta = 1.6539987229900504e-06
Iteratia 9496 : 	x0 = 13.984342848670543		delta = 1.6539998200549542e-06
Iteratia 9497 : 	x0 = 13.984341194669627		delta = 1.6540009171215694e-06
Iteratia 9498 : 	x0 = 13.984339540667612		delta = 1.6540020141895987e-06
Iteratia 9499 : 	x0 = 13.984337886664502		delta = 1.65400311125949e-06
Iteratia 9500 : 	x0 = 13.984336232660294		delta = 1.6540042083309444e-06
Iteratia 9501 : 	x0 = 13.984334578654988		delta = 1.6540053054037374e-06
Iteratia 9502 : 	x0 = 13.984332924648585		delta = 1.6540064024785413e-06
Iteratia 9503 : 	x0 = 13.984331270641086		delta = 1.654007499554685e-06
Iteratia 9504 : 	x0 = 13.98432961663249		delta = 1.6540085966323163e-06
Iteratia 9505 : 	x0 = 13.984327962622796		delta = 1.6540096937115863e-06
Iteratia 9506 : 	x0 = 13.984326308612005		delta = 1.6540107907926428e-06
Iteratia 9507 : 	x0 = 13.984324654600117		delta = 1.6540118878752624e-06
Iteratia 9508 : 	x0 = 13.984323000587132		delta = 1.6540129849591465e-06
Iteratia 9509 : 	x0 = 13.98432134657305		delta = 1.6540140820451157e-06
Iteratia 9510 : 	x0 = 13.984319692557872		delta = 1.6540151791325e-06
Iteratia 9511 : 	x0 = 13.984318038541595		delta = 1.6540162762213722e-06
Iteratia 9512 : 	x0 = 13.984316384524222		delta = 1.6540173733116575e-06
Iteratia 9513 : 	x0 = 13.984314730505751		delta = 1.6540184704038798e-06
Iteratia 9514 : 	x0 = 13.984313076486185		delta = 1.654019567497665e-06
Iteratia 9515 : 	x0 = 13.98431142246552		delta = 1.6540206645933122e-06
Iteratia 9516 : 	x0 = 13.984309768443758		delta = 1.6540217616903732e-06
Iteratia 9517 : 	x0 = 13.9843081144209		delta = 1.6540228587888472e-06
Iteratia 9518 : 	x0 = 13.984306460396944		delta = 1.6540239558887365e-06
Iteratia 9519 : 	x0 = 13.98430480637189		delta = 1.6540250529907848e-06
Iteratia 9520 : 	x0 = 13.98430315234574		delta = 1.6540261500942461e-06
Iteratia 9521 : 	x0 = 13.984301498318493		delta = 1.6540272471990483e-06
Iteratia 9522 : 	x0 = 13.984299844290149		delta = 1.6540283443054124e-06
Iteratia 9523 : 	x0 = 13.984298190260708		delta = 1.6540294414135655e-06
Iteratia 9524 : 	x0 = 13.984296536230168		delta = 1.65403053852328e-06
Iteratia 9525 : 	x0 = 13.984294882198533		delta = 1.6540316356350058e-06
Iteratia 9526 : 	x0 = 13.9842932281658		delta = 1.6540327327480712e-06
Iteratia 9527 : 	x0 = 13.984291574131971		delta = 1.65403382986255e-06
Iteratia 9528 : 	x0 = 13.984289920097044		delta = 1.6540349269785933e-06
Iteratia 9529 : 	x0 = 13.98428826606102		delta = 1.6540360240964976e-06
Iteratia 9530 : 	x0 = 13.984286612023899		delta = 1.6540371212159636e-06
Iteratia 9531 : 	x0 = 13.98428495798568		delta = 1.6540382183367707e-06
Iteratia 9532 : 	x0 = 13.984283303946365		delta = 1.6540393154590658e-06
Iteratia 9533 : 	x0 = 13.984281649905952		delta = 1.6540404125832961e-06
Iteratia 9534 : 	x0 = 13.984279995864442		delta = 1.6540415097090914e-06
Iteratia 9535 : 	x0 = 13.984278341821836		delta = 1.6540426068367465e-06
Iteratia 9536 : 	x0 = 13.984276687778133		delta = 1.6540437039657435e-06
Iteratia 9537 : 	x0 = 13.984275033733331		delta = 1.654044801096302e-06
Iteratia 9538 : 	x0 = 13.984273379687433		delta = 1.6540458982282748e-06
Iteratia 9539 : 	x0 = 13.984271725640438		delta = 1.6540469953622587e-06
Iteratia 9540 : 	x0 = 13.984270071592345		delta = 1.654048092497656e-06
Iteratia 9541 : 	x0 = 13.984268417543156		delta = 1.6540491896345418e-06
Iteratia 9542 : 	x0 = 13.984266763492869		delta = 1.6540502867732899e-06
Iteratia 9543 : 	x0 = 13.984265109441484		delta = 1.6540513839136757e-06
Iteratia 9544 : 	x0 = 13.984263455389003		delta = 1.6540524810552508e-06
Iteratia 9545 : 	x0 = 13.984261801335425		delta = 1.654053578198539e-06
Iteratia 9546 : 	x0 = 13.98426014728075		delta = 1.65405467534339e-06
Iteratia 9547 : 	x0 = 13.984258493224978		delta = 1.6540557724901037e-06
Iteratia 9548 : 	x0 = 13.984256839168108		delta = 1.654056869638156e-06
Iteratia 9549 : 	x0 = 13.984255185110142		delta = 1.6540579667880705e-06
Iteratia 9550 : 	x0 = 13.984253531051078		delta = 1.6540590639393996e-06
Iteratia 9551 : 	x0 = 13.984251876990916		delta = 1.6540601610923655e-06
Iteratia 9552 : 	x0 = 13.984250222929658		delta = 1.6540612582471924e-06
Iteratia 9553 : 	x0 = 13.984248568867303		delta = 1.6540623554032854e-06
Iteratia 9554 : 	x0 = 13.98424691480385		delta = 1.6540634525610902e-06
Iteratia 9555 : 	x0 = 13.9842452607393		delta = 1.6540645497206823e-06
Iteratia 9556 : 	x0 = 13.984243606673653		delta = 1.6540656468813902e-06
Iteratia 9557 : 	x0 = 13.984241952606908		delta = 1.6540667440443329e-06
Iteratia 9558 : 	x0 = 13.984240298539067		delta = 1.6540678412084646e-06
Iteratia 9559 : 	x0 = 13.984238644470128		delta = 1.6540689383743847e-06
